"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"Admiralty West",2019,3,30,0,0,0,0,NA,NA,NA,NA,NA
"Admiralty West",2019,3,31,0,0,0,0,NA,NA,NA,NA,NA
"Pulau Ubin",2019,3,1,0,0,0,0,"27.6","32.1","24.2","18","49.3"
"Pulau Ubin",2019,3,2,0,0,0,0,"27.8","32.3","24.1","13.7","41.4"
"Pulau Ubin",2019,3,3,0,0,0,0,"27.2","32.8","22.6","11.9","31"
"Pulau Ubin",2019,3,4,0,0,0,0,"27.4","33.2","22.8","9.7","27.4"
"Pulau Ubin",2019,3,5,0,0,0,0,"28","34.4","23.4","11.5","31.7"
"Pulau Ubin",2019,3,6,0,0,0,0,"27.9","32.7","25.5","16.9","49.3"
"Pulau Ubin",2019,3,7,0,0,0,0,"28.8","34.5","25.5","10.1","27.7"
"Pulau Ubin",2019,3,8,0,0,0,0,"28.5","34.2","25.1","10.8","38.9"
"Pulau Ubin",2019,3,9,0,0,0,0,"28.5","34.4","24.9","10.8","28.8"
"Pulau Ubin",2019,3,10,0,0,0,0,"28.9","34.9","25.2","14","38.5"
"Pulau Ubin",2019,3,11,40.8,32,39.6,40.8,"26.6","32.9","22.1","22","46.4"
"Pulau Ubin",2019,3,12,2.6,1.8,1.8,1.8,NA,"35.7","23.6","20.9","53.3"
"Pulau Ubin",2019,3,13,0,0,0,0,"28","33.2","23.7","17.3","51.1"
"Pulau Ubin",2019,3,14,0,0,0,0,"27.9","33.2","23.9","22.3","46.1"
"Pulau Ubin",2019,3,15,0,0,0,0,"27.6","33.5","23.7","24.1","47.9"
"Pulau Ubin",2019,3,16,0,0,0,0,"27.8","33.4","23","24.5","50.8"
"Pulau Ubin",2019,3,17,0,0,0,0,"27.9","32.9","24","20.2","44.3"
"Pulau Ubin",2019,3,18,0,0,0,0,"27.4","33.7","22.8","27.7","51.8"
"Pulau Ubin",2019,3,19,0,0,0,0,"27.9","33.1","23.2","22.7","55.1"
"Pulau Ubin",2019,3,20,0,0,0,0,"28.4","32.8","24.6","11.5","31.7"
"Pulau Ubin",2019,3,21,13,10.8,12.8,13,"27.4","33.6","22.7","16.2","73.4"
"Pulau Ubin",2019,3,22,0.2,0.2,0.2,0.2,"27.7","34.1","23.9","14.4","57.6"
"Pulau Ubin",2019,3,23,2.6,1.8,2,2.6,"28.1","34.3","25.1","11.2","42.8"
"Pulau Ubin",2019,3,24,0.2,0.2,0.2,0.2,"27.7","33.1","25.1","14.8","31.3"
"Pulau Ubin",2019,3,25,16.8,15.8,16,16.6,"27.6","32.6","24.9","25.2","82.8"
"Pulau Ubin",2019,3,26,0,0,0,0,"28.9","33.3","25.5","21.2","46.8"
"Pulau Ubin",2019,3,27,0,0,0,0,"29.1","33.4","25.8","17.3","40"
"Pulau Ubin",2019,3,28,2.4,2.2,2.2,2.4,"27","33.5","23.5","16.9","53.6"
"Pulau Ubin",2019,3,29,0,0,0,0,"28.2","33.2","23.8","13","34.2"
"Pulau Ubin",2019,3,30,0,0,0,0,"27.1","30.7","25.2","12.2","32"
"Pulau Ubin",2019,3,31,0,0,0,0,"27.8","31.1","25.3","13.3","27.4"
"East Coast Parkway",2019,3,1,0,0,0,0,"28.4","31.3","26.7","21.2","62.3"
"East Coast Parkway",2019,3,2,0,0,0,0,"28.4","31.7","26.7","19.4","47.2"
"East Coast Parkway",2019,3,3,0,0,0,0,"28.1","31.8","25.9","16.9","42.5"
"East Coast Parkway",2019,3,4,0,0,0,0,"28.3","32.4","25.7","16.2","41"
"East Coast Parkway",2019,3,5,0,0,0,0,"28.5","31.7","26.3","14.8","38.9"
"East Coast Parkway",2019,3,6,0,0,0,0,"28.8","31.1","27.6","16.2","43.6"
"East Coast Parkway",2019,3,7,0,0,0,0,"28.8","30.8","27.6","15.5","42.8"
"East Coast Parkway",2019,3,8,0,0,0,0,"28.6","31.3","27.1","15.8","38.9"
"East Coast Parkway",2019,3,9,0,0,0,0,"28.6","31","26.9","14.8","37.8"
"East Coast Parkway",2019,3,10,0,0,0,0,"28.3","29.5","26.8","16.2","39.6"
"East Coast Parkway",2019,3,11,13,9.4,12.6,13,"27.2","29.3","23.5","13.7","40.3"
"East Coast Parkway",2019,3,12,3.6,3.4,3.4,3.4,"27.9","31.5","24.6","12.6","36"
"East Coast Parkway",2019,3,13,0,0,0,0,"28.9","32.5","26.8","16.6","43.6"
"East Coast Parkway",2019,3,14,0,0,0,0,"29","32.1","26.8","17.6","43.6"
"East Coast Parkway",2019,3,15,0,0,0,0,"28.9","32.4","26.4","15.5","46.8"
"East Coast Parkway",2019,3,16,0,0,0,0,"29.1","32.5","26.2","17.6","50"
"East Coast Parkway",2019,3,17,0,0,0,0,"29","32.5","26.6","18","43.2"
"East Coast Parkway",2019,3,18,0,0,0,0,"29","32.6","26.3","17.3","40.3"
"East Coast Parkway",2019,3,19,0,0,0,0,"29.1","32.7","26.6","15.5","42.5"
"East Coast Parkway",2019,3,20,0,0,0,0,"29.4","32.3","27.5","16.9","43.2"
"East Coast Parkway",2019,3,21,37.2,16,26,36.4,"28.1","33","24.9","16.2","44.6"
"East Coast Parkway",2019,3,22,0.2,0.2,0.2,0.2,"27.8","30.1","25.2","12.2","39.6"
"East Coast Parkway",2019,3,23,0.2,0.2,0.2,0.2,"28.6","30","27.1","15.8","37.4"
"East Coast Parkway",2019,3,24,0,0,0,0,"28.5","30.6","27.2","15.5","37.1"
"East Coast Parkway",2019,3,25,2.2,2.2,2.2,2.2,"28.4","30.8","26.7","15.1","45"
"East Coast Parkway",2019,3,26,0.2,0.2,0.2,0.2,"29.2","31.9","26.8","16.2","39.2"
"East Coast Parkway",2019,3,27,0,0,0,0,"29.7","32.8","27.6","17.6","43.2"
"East Coast Parkway",2019,3,28,6.6,5.2,5.8,6.6,"27.9","30.9","24.1","15.8","41.8"
"East Coast Parkway",2019,3,29,0,0,0,0,"28.5","30.5","26.1","14","38.9"
"East Coast Parkway",2019,3,30,1,1,1,1,"27.4","29.2","25.2","10.1","34.2"
"East Coast Parkway",2019,3,31,0.2,0.2,0.2,0.2,"28.3","29.7","27","11.2","31.3"
"Marina Barrage",2019,3,1,0,0,0,0,"28.6","32.7","26.6","12.2","37.8"
"Marina Barrage",2019,3,2,0,0,0,0,NA,NA,NA,"11.2","28.4"
"Marina Barrage",2019,3,3,0,0,0,0,NA,NA,NA,"9.7","27.4"
"Marina Barrage",2019,3,4,0,0,0,0,"28.3","33.7","25.8","8.3","25.6"
"Marina Barrage",2019,3,5,0.2,0.2,0.2,0.2,"29","33.1","26","7.6","24.1"
"Marina Barrage",2019,3,6,0,0,0,0,"28.9","32.4","27.4","8.6","26.6"
"Marina Barrage",2019,3,7,0,0,0,0,"29.5","32.9","27.3","5.8","22"
"Marina Barrage",2019,3,8,0,0,0,0,NA,NA,NA,"4.7","14"
"Marina Barrage",2019,3,9,0,0,0,0,NA,NA,NA,"7.6","21.6"
"Marina Barrage",2019,3,10,0,0,0,0,"29.3","33.3","27.3","6.5","25.6"
"Marina Barrage",2019,3,11,5.8,5.6,5.8,5.8,"28.2","33.1","24.1","5.8","35.6"
"Marina Barrage",2019,3,12,0.4,0.2,0.2,0.4,"29.2","34.6","25.4","6.5","29.2"
"Marina Barrage",2019,3,13,0,0,0,0,"29.6","34.3","27.2","9.4","32.8"
"Marina Barrage",2019,3,14,0,0,0,0,"29.3","34","26.8","9.7","31"
"Marina Barrage",2019,3,15,0,0,0,0,"29.2","33.7","26.1","8.3","33.8"
"Marina Barrage",2019,3,16,0,0,0,0,"29.1","33.8","25.9","10.4","30.6"
"Marina Barrage",2019,3,17,0,0,0,0,"29.3","34","26.9","10.1","29.5"
"Marina Barrage",2019,3,18,0,0,0,0,"29.3","34.3","26.1","9.4","32"
"Marina Barrage",2019,3,19,0,0,0,0,"29.4","33.4","26.6","8.6","29.2"
"Marina Barrage",2019,3,20,0,0,0,0,"29.4","33.4","27.1","9.7","31.3"
"Marina Barrage",2019,3,21,25,8.6,11,20,"28.2","34.9","25","9.4","35.3"
"Marina Barrage",2019,3,22,0,0,0,0,"29.2","33.5","26.1","5.8","19.8"
"Marina Barrage",2019,3,23,5.4,5.2,5.4,5.4,"29.6","33.7","27.3","5.4","27"
"Marina Barrage",2019,3,24,0,0,0,0,"29.5","33.3","27.5","6.1","23.4"
"Marina Barrage",2019,3,25,1.4,1.4,1.4,1.4,"29.2","33.4","27.5","7.2","29.5"
"Marina Barrage",2019,3,26,0,0,0,0,"30","34.3","27.7","10.1","33.8"
"Marina Barrage",2019,3,27,0,0,0,0,"30.2","34.9","27.6","10.8","29.2"
"Marina Barrage",2019,3,28,0.2,0.2,0.2,0.2,"28.7","33.3","25.4","6.5","38.9"
"Marina Barrage",2019,3,29,0,0,0,0,"29.8","34.7","26.6","5","18.7"
"Marina Barrage",2019,3,30,22.8,20,22.6,22.8,NA,NA,NA,"5.4","47.9"
"Marina Barrage",2019,3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ang Mo Kio",2019,3,1,0,0,0,0,"27.9","32.1","25.5","9.7","43.2"
"Ang Mo Kio",2019,3,2,0,0,0,0,"28","32.9","25.4","10.1","41"
"Ang Mo Kio",2019,3,3,0,0,0,0,"27.7","33.4","24.4","8.6","35.6"
"Ang Mo Kio",2019,3,4,23.2,22.2,23,23,"27.6","34","24.6","8.3","30.6"
"Ang Mo Kio",2019,3,5,0,0,0,0,"28.5","34","24.9","6.5","27"
"Ang Mo Kio",2019,3,6,0,0,0,0,"28.2","31.8","26.4","7.6","34.6"
"Ang Mo Kio",2019,3,7,0,0,0,0,"29.2","33.4","26.8","6.5","30.2"
"Ang Mo Kio",2019,3,8,0,0,0,0,"29","33.4","26.4","7.9","34.2"
"Ang Mo Kio",2019,3,9,0,0,0,0,"29","35","26.2","7.9","34.6"
"Ang Mo Kio",2019,3,10,0,0,0,0,"28.9","33.9","26.3","7.6","29.5"
"Ang Mo Kio",2019,3,11,66,48.6,62.2,65.2,"26.8","32.9","21.6","6.1","49.3"
"Ang Mo Kio",2019,3,12,3,2.8,2.8,2.8,"28.4","34.5","24.1","5.8","29.5"
"Ang Mo Kio",2019,3,13,0,0,0,0,"29","34.6","26","8.3","32.4"
"Ang Mo Kio",2019,3,14,0,0,0,0,"28.7","33.8","25.7","8.6","36"
"Ang Mo Kio",2019,3,15,0,0,0,0,"28.5","34","25.3","7.6","35.6"
"Ang Mo Kio",2019,3,16,0,0,0,0,"28.4","33.1","25.2","9","33.5"
"Ang Mo Kio",2019,3,17,0,0,0,0,"28.5","33.3","25.4","9","29.5"
"Ang Mo Kio",2019,3,18,0,0,0,0,"28.6","34","24.7","9.7","37.8"
"Ang Mo Kio",2019,3,19,0,0,0,0,"28.6","33.4","25.4","10.1","43.2"
"Ang Mo Kio",2019,3,20,0,0,0,0,"28.8","33.1","26.1","8.3","31"
"Ang Mo Kio",2019,3,21,72.2,29,43.6,65,"27.3","34.1","23.1","8.3","36"
"Ang Mo Kio",2019,3,22,10.4,10.4,10.4,10.4,"28.3","35","25.2","5.4","43.2"
"Ang Mo Kio",2019,3,23,0,0,0,0,"29","34","26.3","6.1","29.5"
"Ang Mo Kio",2019,3,24,5.2,5,5.2,5.2,"28.4","33.9","25.8","5.8","38.9"
"Ang Mo Kio",2019,3,25,28.8,24.2,28,28.6,"28.1","33.5","24.9","7.2","37.1"
"Ang Mo Kio",2019,3,26,0,0,0,0,"29.2","33","26.7","9.4","37.4"
"Ang Mo Kio",2019,3,27,0,0,0,0,"29.5","34.4","26.5","8.6","39.6"
"Ang Mo Kio",2019,3,28,34.2,26.6,33.6,34.2,"27.3","33.1","21.5","6.8","40.7"
"Ang Mo Kio",2019,3,29,0,0,0,0,"28.8","34.3","24.6","6.5","25.6"
"Ang Mo Kio",2019,3,30,1,0.8,0.8,0.8,"27.8","32.3","23.9","5.4","42.8"
"Ang Mo Kio",2019,3,31,0,0,0,0,"28.7","31.4","26.6","5","50.4"
"Choa Chu Kang (West)",2019,3,1,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,2,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,3,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,4,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,5,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,6,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,7,7.4,7.4,7.4,7.4,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,8,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,9,1,0.6,0.6,1,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,10,7.4,6.6,7.4,7.4,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,11,45.8,33.2,42.6,45,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,12,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,13,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,14,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,15,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,16,3.2,2.8,3.2,3.2,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,17,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,18,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,19,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,20,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,21,17.8,8,15.4,17.4,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,22,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,23,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,24,19.4,17.6,19.2,19.4,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,25,19.4,10.6,18.4,19.2,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,26,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,27,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,28,13.6,10.4,13.4,13.4,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,29,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,30,5.4,4.4,5,5.4,NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2019,3,31,0,0,0,0,NA,NA,NA,NA,NA
"Newton",2019,3,1,0,0,0,0,"28","32.4","26","7.2","37.8"
"Newton",2019,3,2,0,0,0,0,"28.1","33.8","25.7","7.2","32.4"
"Newton",2019,3,3,0,0,0,0,"27.8","33.3","25","6.8","34.9"
"Newton",2019,3,4,0.2,0.2,0.2,0.2,"27.8","34.3","24.9","6.1","29.2"
"Newton",2019,3,5,0,0,0,0,"28.5","33.3","25.4","6.1","27"
"Newton",2019,3,6,0,0,0,0,"28.3","33.1","26.7","6.1","29.2"
"Newton",2019,3,7,0,0,0,0,"28.8","33.1","26.9","7.2","40.3"
"Newton",2019,3,8,0,0,0,0,"28.7","32.5","26.6","7.9","33.5"
"Newton",2019,3,9,0,0,0,0,"28.8","33.4","26.5","8.3","35.3"
"Newton",2019,3,10,0,0,0,0,"28.4","32.6","26.6","9.4","39.2"
"Newton",2019,3,11,16.4,11.8,16,16.2,"27","33.2","22","5.8","37.4"
"Newton",2019,3,12,2.4,2,2.2,2.4,"28.4","33.6","24.3","6.1","30.6"
"Newton",2019,3,13,0,0,0,0,"29","34.3","26.4","5.8","28.4"
"Newton",2019,3,14,0,0,0,0,"28.7","33.3","26.2","6.1","30.2"
"Newton",2019,3,15,0,0,0,0,"28.4","34.4","25.1","6.1","33.8"
"Newton",2019,3,16,0,0,0,0,"28.2","32.8","24.8","6.5","37.8"
"Newton",2019,3,17,0,0,0,0,"28.6","33.4","25.9","6.8","30.6"
"Newton",2019,3,18,0,0,0,0,"28.7","33.6","25.3","6.5","32.4"
"Newton",2019,3,19,0,0,0,0,"28.5","33.9","26.3","7.6","32"
"Newton",2019,3,20,0,0,0,0,"29","33.6","26.6","6.5","33.1"
"Newton",2019,3,21,39,18.8,28.2,34,"27.5","34.4","23.8","7.2","37.1"
"Newton",2019,3,22,0,0,0,0,"28.4","34.9","25.1","5.8","29.5"
"Newton",2019,3,23,5,5,5,5,"28.7","33.7","26.3","5.8","38.2"
"Newton",2019,3,24,0.2,0.2,0.2,0.2,"28.7","34.8","25.8","5","27"
"Newton",2019,3,25,6.6,6,6,6,"28.4","33.6","24.1","5.8","34.6"
"Newton",2019,3,26,0,0,0,0,"29.1","33.1","27","7.9","40.3"
"Newton",2019,3,27,0,0,0,0,"29.5","34.1","26.7","7.2","33.5"
"Newton",2019,3,28,0.2,0.2,0.2,0.2,"27.9","33","24.9","5.8","38.9"
"Newton",2019,3,29,0,0,0,0,"29","33.5","25.4","6.5","32"
"Newton",2019,3,30,0,0,0,0,"27.6","31.6","24.2","5","36.4"
"Newton",2019,3,31,0,0,0,0,"28.4","31.4","26.2","6.1","33.8"
"Lim Chu Kang",2019,3,1,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,2,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,3,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,4,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,5,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,6,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,7,1.2,1,1,1.2,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,8,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,9,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,10,3.8,3.8,3.8,3.8,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,11,94.6,54.4,89.4,94.2,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,12,0.8,0.6,0.8,0.8,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,13,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,14,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,15,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,16,1.6,1.6,1.6,1.6,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,17,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,18,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,19,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,20,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,21,17.4,8.2,12,16.8,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,22,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,23,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,24,29,23.8,28.8,29,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,25,28.4,21.4,27.2,27.4,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,26,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,27,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,28,19.5,15,18,19.5,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,29,0,0,0,0,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,30,17,17,17,17,NA,NA,NA,NA,NA
"Lim Chu Kang",2019,3,31,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,1,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,2,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,3,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,4,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,5,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,6,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Marine Parade",2019,3,7,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,8,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,9,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,10,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,11,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Marine Parade",2019,3,12,3.8,3.6,3.6,3.6,NA,NA,NA,NA,NA
"Marine Parade",2019,3,13,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,14,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,15,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,16,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,17,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,18,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,19,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,20,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,21,67.4,25.6,42.6,58.8,NA,NA,NA,NA,NA
"Marine Parade",2019,3,22,2.4,2,2,2,NA,NA,NA,NA,NA
"Marine Parade",2019,3,23,3.4,3.2,3.4,3.4,NA,NA,NA,NA,NA
"Marine Parade",2019,3,24,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,25,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,26,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,27,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,28,7,6.8,7,7,NA,NA,NA,NA,NA
"Marine Parade",2019,3,29,0,0,0,0,NA,NA,NA,NA,NA
"Marine Parade",2019,3,30,8.6,8.4,8.4,8.4,NA,NA,NA,NA,NA
"Marine Parade",2019,3,31,6.2,6,6.2,6.2,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,1,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,2,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,3,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,4,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,5,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,6,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,7,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,8,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,9,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,10,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,11,47.8,22.2,39.4,47.4,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,12,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,13,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,14,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,15,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,16,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,17,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,18,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,19,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,20,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,21,51.8,39,43.2,48.6,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,22,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,23,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,24,14.2,9.4,12.4,14.2,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,25,19.4,10.2,15.6,18.6,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,26,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,27,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,28,50,36,48.6,49.6,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,29,0,0,0,0,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,30,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2019,3,31,0,0,0,0,NA,NA,NA,NA,NA
"Tuas South",2019,3,1,0,0,0,0,"29.1","33.9","26.3","6.1","24.8"
"Tuas South",2019,3,2,0,0,0,0,"28.8","33.2","26.3","6.5","21.6"
"Tuas South",2019,3,3,0,0,0,0,"28.7","32.5","25.8","6.1","21.6"
"Tuas South",2019,3,4,0,0,0,0,"28.4","32.2","25.8","5.8","20.5"
"Tuas South",2019,3,5,0,0,0,0,"28.8","31.5","26.3","7.2","22"
"Tuas South",2019,3,6,0,0,0,0,"29.2","32.8","26.9","5","21.6"
"Tuas South",2019,3,7,1,1,1,1,"29","32.6","27.3","4.7","22.3"
"Tuas South",2019,3,8,0,0,0,0,"29.3","33.3","27","4.3","23"
"Tuas South",2019,3,9,3.4,2.8,2.8,3.4,"29","33.6","26.8","4","25.6"
"Tuas South",2019,3,10,0,0,0,0,"28.9","31.9","26.8","4.3","30.6"
"Tuas South",2019,3,11,2.2,0.6,1,1.4,"27.4","31.4","25","4.7","24.5"
"Tuas South",2019,3,12,1,0.8,0.8,0.8,"28.4","32.7","25.3","6.5","40.3"
"Tuas South",2019,3,13,7.8,7.4,7.8,7.8,"29.3","34.1","27.1","6.8","21.2"
"Tuas South",2019,3,14,0,0,0,0,"29.3","33.9","26.1","5.4","22"
"Tuas South",2019,3,15,0,0,0,0,"28.8","33.2","26.1","6.8","23.4"
"Tuas South",2019,3,16,1.6,1,1.2,1.6,"27.9","34.3","25.7","5.8","25.2"
"Tuas South",2019,3,17,0,0,0,0,"29","33","26","6.1","23"
"Tuas South",2019,3,18,0,0,0,0,"29.4","34.7","25.8","5.8","27.7"
"Tuas South",2019,3,19,0,0,0,0,"29.5","33.4","26.4","5","25.2"
"Tuas South",2019,3,20,0,0,0,0,"29.8","33.2","27.2","6.8","24.1"
"Tuas South",2019,3,21,2,1.4,2,2,"28.5","32.8","25","8.3","28.8"
"Tuas South",2019,3,22,0,0,0,0,"29.3","32.3","26.5","7.2","25.6"
"Tuas South",2019,3,23,0,0,0,0,"29.8","32.5","27.8","5","19.4"
"Tuas South",2019,3,24,0,0,0,0,"29.5","33.2","26.7","5.8","21.2"
"Tuas South",2019,3,25,0,0,0,0,"29.2","33","27.4","4.3","22.3"
"Tuas South",2019,3,26,0,0,0,0,"30.4","35.5","27.5","5","22.7"
"Tuas South",2019,3,27,0,0,0,0,"30.5","35.3","27.2","6.1","22.3"
