"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"Queenstown",2018,6,15,15,12.6,13,13,NA,NA,NA,NA,NA
"Queenstown",2018,6,16,0,0,0,0,NA,NA,NA,NA,NA
"Queenstown",2018,6,17,0,0,0,0,NA,NA,NA,NA,NA
"Queenstown",2018,6,18,16,15.8,16,16,NA,NA,NA,NA,NA
"Queenstown",2018,6,19,3,2.8,3,3,NA,NA,NA,NA,NA
"Queenstown",2018,6,20,20.6,16.6,17.8,18.4,NA,NA,NA,NA,NA
"Queenstown",2018,6,21,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Queenstown",2018,6,22,0,0,0,0,NA,NA,NA,NA,NA
"Queenstown",2018,6,23,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA
"Queenstown",2018,6,24,22,15,21,22,NA,NA,NA,NA,NA
"Queenstown",2018,6,25,8.8,4.8,7.2,8.2,NA,NA,NA,NA,NA
"Queenstown",2018,6,26,71.8,35,55.2,65,NA,NA,NA,NA,NA
"Queenstown",2018,6,27,11,5.6,6.4,6.4,NA,NA,NA,NA,NA
"Queenstown",2018,6,28,0,0,0,0,NA,NA,NA,NA,NA
"Queenstown",2018,6,29,24.6,17.4,21.8,23.8,NA,NA,NA,NA,NA
"Queenstown",2018,6,30,0,0,0,0,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,1,37,23,26.6,32.4,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,2,30.4,14.4,23,25.8,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,3,0,0,0,0,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,4,0.8,0.8,0.8,0.8,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,5,0,0,0,0,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,6,0,0,0,0,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,7,0,0,0,0,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,8,7,5.8,6,7,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,9,0,0,0,0,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,10,0,0,0,0,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,11,0,0,0,0,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,12,0,0,0,0,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,13,0,0,0,0,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,14,0,0,0,0,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,15,9,3.4,5.8,6.4,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,16,0,0,0,0,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,17,0,0,0,0,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,18,1.8,1.6,1.8,1.8,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,19,3,2.4,2.8,3,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,20,16.4,7.2,8.6,8.8,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,21,0,0,0,0,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,22,7.4,7.4,7.4,7.4,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,23,0,0,0,0,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,24,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,25,13.4,11.2,11.4,12.2,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,26,38,16.4,31,37.6,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,27,4.8,1.6,2.2,3.8,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,28,0,0,0,0,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,29,13.6,10.6,11.8,12.4,NA,NA,NA,NA,NA
"Tanjong Katong",2018,6,30,0,0,0,0,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,1,29.4,10.6,15.4,24.4,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,2,21.6,14.4,15.6,18.6,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,3,0,0,0,0,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,4,0,0,0,0,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,5,0,0,0,0,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,6,0,0,0,0,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,7,0,0,0,0,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,8,22.8,19,22.6,22.8,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,9,0,0,0,0,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,10,0,0,0,0,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,11,0,0,0,0,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,12,0,0,0,0,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,13,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,14,0,0,0,0,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,15,3.6,1.8,2.2,2.8,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,16,0,0,0,0,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,17,0,0,0,0,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,18,13,12.6,13,13,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,19,9.8,9,9.6,9.6,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,20,8.2,3,4.2,4.6,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,21,0,0,0,0,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,22,1.2,1.2,1.2,1.2,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,23,3.2,3.2,3.2,3.2,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,24,14.2,11.4,14,14.2,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,25,3.4,1.6,2.2,3,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,26,30,11,15.4,21.2,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,27,3.6,1.4,1.8,2,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,28,0,0,0,0,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,29,13.8,6.8,9.2,13.4,NA,NA,NA,NA,NA
"Somerset (Road)",2018,6,30,0,0,0,0,NA,NA,NA,NA,NA
"Sembawang",2018,6,1,15.5,NA,NA,NA,NA,"31.6","23.8",9.4,"29.5"
"Sembawang",2018,6,2,42.7,NA,NA,NA,NA,"NA","NA",NA,"NA"
"Sembawang",2018,6,3,0,NA,NA,NA,NA,"NA","NA",NA,"NA"
"Sembawang",2018,6,4,0,NA,NA,NA,NA,"32.8","24.5",10.4,"31.3"
"Sembawang",2018,6,5,0,NA,NA,NA,NA,"33.7","24.8",11.5,"33.5"
"Sembawang",2018,6,6,0,NA,NA,NA,NA,"33.4","25.1",11.5,"29.5"
"Sembawang",2018,6,7,0,NA,NA,NA,NA,"33.8","26.1",12.6,"31.3"
"Sembawang",2018,6,8,0.4,NA,NA,NA,NA,"32.6","23.7",14,"55.4"
"Sembawang",2018,6,9,0,NA,NA,NA,NA,"NA","NA",NA,"NA"
"Sembawang",2018,6,10,0,NA,NA,NA,NA,"NA","NA",10.8,"NA"
"Sembawang",2018,6,11,0,NA,NA,NA,NA,"33.1","24.7",11.9,"37.1"
"Sembawang",2018,6,12,0,NA,NA,NA,NA,"32.6","26.1",8.6,"31.3"
"Sembawang",2018,6,13,7.6,NA,NA,NA,NA,"31.6","24.2",7.6,"33.5"
"Sembawang",2018,6,14,8,NA,NA,NA,NA,"32.3","24",5.4,"24.1"
"Sembawang",2018,6,15,51.6,NA,NA,NA,NA,"NA","NA",NA,"NA"
"Sembawang",2018,6,16,0,NA,NA,NA,NA,"NA","NA",4.7,"NA"
"Sembawang",2018,6,17,0,NA,NA,NA,NA,"NA","NA",NA,"NA"
"Sembawang",2018,6,18,19.5,NA,NA,NA,NA,"31.4","24.5",4,"13"
"Sembawang",2018,6,19,7.8,NA,NA,NA,NA,"30.4","23.4",9.4,"33.5"
"Sembawang",2018,6,20,5,NA,NA,NA,NA,"29.7","23.6",7.6,"44.3"
"Sembawang",2018,6,21,1.1,NA,NA,NA,NA,"32.1","24.2",8.3,"33.5"
"Sembawang",2018,6,22,0,NA,NA,NA,NA,"32.8","23.6",5.4,"20.5"
"Sembawang",2018,6,23,12.5,NA,NA,NA,NA,"NA","NA",3.6,"NA"
"Sembawang",2018,6,24,0,NA,NA,NA,NA,"NA","NA",NA,"NA"
"Sembawang",2018,6,25,4,NA,NA,NA,NA,"29.2","23.5",7.6,"33.5"
"Sembawang",2018,6,26,8.5,NA,NA,NA,NA,"28.2","24.1",6.1,"35.3"
"Sembawang",2018,6,27,27.4,NA,NA,NA,NA,"27.3","23.2",9,"59.4"
"Sembawang",2018,6,28,1.5,NA,NA,NA,NA,"31.7","23.1",14.4,"33.5"
"Sembawang",2018,6,29,25.5,NA,NA,NA,NA,"27.8","23.1",9.7,"31.3"
"Sembawang",2018,6,30,0,NA,NA,NA,NA,"NA","NA",13.7,"NA"
"Punggol",2018,6,1,40.8,20.4,23.2,33.2,NA,NA,NA,NA,NA
"Punggol",2018,6,2,40.2,27,33.6,36.6,NA,NA,NA,NA,NA
"Punggol",2018,6,3,3.4,3.2,3.2,3.2,NA,NA,NA,NA,NA
"Punggol",2018,6,4,2.8,2.8,2.8,2.8,NA,NA,NA,NA,NA
"Punggol",2018,6,5,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2018,6,6,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2018,6,7,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2018,6,8,9.2,9.2,9.2,9.2,NA,NA,NA,NA,NA
"Punggol",2018,6,9,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2018,6,10,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2018,6,11,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2018,6,12,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2018,6,13,22,21.8,22,22,NA,NA,NA,NA,NA
"Punggol",2018,6,14,56.6,37.6,46,55.4,NA,NA,NA,NA,NA
"Punggol",2018,6,15,1.8,1.4,1.4,1.4,NA,NA,NA,NA,NA
"Punggol",2018,6,16,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2018,6,17,1.8,1.2,1.2,1.2,NA,NA,NA,NA,NA
"Punggol",2018,6,18,4.4,4.4,4.4,4.4,NA,NA,NA,NA,NA
"Punggol",2018,6,19,8.8,6.6,8.8,8.8,NA,NA,NA,NA,NA
"Punggol",2018,6,20,30.8,16.2,18,18.6,NA,NA,NA,NA,NA
"Punggol",2018,6,21,0.6,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Punggol",2018,6,22,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2018,6,23,56.2,17,20.4,21.2,NA,NA,NA,NA,NA
"Punggol",2018,6,24,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2018,6,25,3.2,1,1.6,2.6,NA,NA,NA,NA,NA
"Punggol",2018,6,26,6,3,3.6,4.6,NA,NA,NA,NA,NA
"Punggol",2018,6,27,7,1.6,2.8,4.4,NA,NA,NA,NA,NA
"Punggol",2018,6,28,0,0,0,0,NA,NA,NA,NA,NA
"Punggol",2018,6,29,59,27.6,32.6,56.2,NA,NA,NA,NA,NA
"Punggol",2018,6,30,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Tuas West",2018,6,1,14.6,2.8,4.2,8,NA,NA,NA,NA,NA
"Tuas West",2018,6,2,54.4,43.8,47.4,50,NA,NA,NA,NA,NA
"Tuas West",2018,6,3,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2018,6,4,6.2,5.2,6.2,6.2,NA,NA,NA,NA,NA
"Tuas West",2018,6,5,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2018,6,6,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2018,6,7,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2018,6,8,1.6,1.6,1.6,1.6,NA,NA,NA,NA,NA
"Tuas West",2018,6,9,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2018,6,10,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2018,6,11,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2018,6,12,1.2,1,1,1.2,NA,NA,NA,NA,NA
"Tuas West",2018,6,13,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Tuas West",2018,6,14,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Tuas West",2018,6,15,72.2,32.4,33.2,42.6,NA,NA,NA,NA,NA
"Tuas West",2018,6,16,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2018,6,17,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2018,6,18,7,5.4,6.2,6.2,NA,NA,NA,NA,NA
"Tuas West",2018,6,19,6,5,5.6,6,NA,NA,NA,NA,NA
"Tuas West",2018,6,20,42.8,12.6,18.6,21.6,NA,NA,NA,NA,NA
"Tuas West",2018,6,21,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Tuas West",2018,6,22,0,0,0,0,NA,NA,NA,NA,NA
"Tuas West",2018,6,23,73.2,30.4,32.8,41.6,NA,NA,NA,NA,NA
"Tuas West",2018,6,24,1.8,1.2,1.4,1.6,NA,NA,NA,NA,NA
"Tuas West",2018,6,25,20.8,10.8,17.8,19.2,NA,NA,NA,NA,NA
"Tuas West",2018,6,26,2.6,1.4,1.6,2.4,NA,NA,NA,NA,NA
"Tuas West",2018,6,27,11.2,3,5,5.8,NA,NA,NA,NA,NA
"Tuas West",2018,6,28,30,14,23,30,NA,NA,NA,NA,NA
"Tuas West",2018,6,29,15.2,4.6,7.6,12.8,NA,NA,NA,NA,NA
"Tuas West",2018,6,30,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,1,27,9,12.5,18.5,NA,NA,NA,NA,NA
"Simei",2018,6,2,19,10,13,15.6,NA,NA,NA,NA,NA
"Simei",2018,6,3,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,4,1,1,1,1,NA,NA,NA,NA,NA
"Simei",2018,6,5,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,6,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,7,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,8,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Simei",2018,6,9,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,10,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,11,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,12,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,13,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,14,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,15,1.8,1.8,1.8,1.8,NA,NA,NA,NA,NA
"Simei",2018,6,16,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,17,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,18,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Simei",2018,6,19,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Simei",2018,6,20,13.8,11.4,13.2,13.2,NA,NA,NA,NA,NA
"Simei",2018,6,21,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,22,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,23,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,24,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,25,12.6,9.8,12,12.4,NA,NA,NA,NA,NA
"Simei",2018,6,26,2.2,1.2,1.2,2,NA,NA,NA,NA,NA
"Simei",2018,6,27,3,1.5,2,2.5,NA,NA,NA,NA,NA
"Simei",2018,6,28,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,29,0,0,0,0,NA,NA,NA,NA,NA
"Simei",2018,6,30,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,1,40,20.8,24.6,32.2,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,2,38.8,19.8,29.4,33.4,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,3,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,4,1.2,1.2,1.2,1.2,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,5,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,6,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,7,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,8,13.2,12,13.2,13.2,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,9,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,10,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,11,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,12,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,13,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,14,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,15,1.8,1.4,1.4,1.6,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,16,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,17,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,18,8.4,8.2,8.4,8.4,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,19,12,11,12,12,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,20,10,6.4,8.6,8.8,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,21,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,22,1.8,1.4,1.4,1.4,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,23,15.4,6.8,8.2,8.6,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,24,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,25,9,4,6.4,7.6,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,26,18.4,5.6,8.6,13.6,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,27,7.6,4.4,4.6,4.6,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,28,0,0,0,0,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,29,55.4,32,37.4,51.6,NA,NA,NA,NA,NA
"Toa Payoh",2018,6,30,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2018,6,1,21.2,7.2,10.8,14.6,NA,NA,NA,NA,NA
"Tuas",2018,6,2,51.8,34,44,46.6,NA,NA,NA,NA,NA
"Tuas",2018,6,3,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2018,6,4,1.6,1.6,1.6,1.6,NA,NA,NA,NA,NA
"Tuas",2018,6,5,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2018,6,6,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2018,6,7,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2018,6,8,3.8,3.8,3.8,3.8,NA,NA,NA,NA,NA
"Tuas",2018,6,9,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2018,6,10,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2018,6,11,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2018,6,12,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2018,6,13,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Tuas",2018,6,14,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2018,6,15,37,25.4,32,34,NA,NA,NA,NA,NA
"Tuas",2018,6,16,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2018,6,17,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2018,6,18,1.6,0.8,1,1.2,NA,NA,NA,NA,NA
"Tuas",2018,6,19,7.6,6.6,7.4,7.6,NA,NA,NA,NA,NA
"Tuas",2018,6,20,46.8,13.4,17.2,22.6,NA,NA,NA,NA,NA
"Tuas",2018,6,21,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Tuas",2018,6,22,0,0,0,0,NA,NA,NA,NA,NA
"Tuas",2018,6,23,64,19.2,31.8,49,NA,NA,NA,NA,NA
"Tuas",2018,6,24,3,2,2.2,2.6,NA,NA,NA,NA,NA
"Tuas",2018,6,25,42,27.2,36.8,39.8,NA,NA,NA,NA,NA
"Tuas",2018,6,26,2.6,1,1.4,2.4,NA,NA,NA,NA,NA
"Tuas",2018,6,27,21.6,12,18,18.6,NA,NA,NA,NA,NA
"Tuas",2018,6,28,4.6,4,4.6,4.6,NA,NA,NA,NA,NA
"Tuas",2018,6,29,15.2,6,8.6,11.2,NA,NA,NA,NA,NA
"Tuas",2018,6,30,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,1,36.6,14,18.2,30.2,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,2,29.6,12,19.4,24.4,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,3,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,4,2,2,2,2,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,5,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,6,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,7,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,8,29,26.8,29,29,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,9,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,10,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,11,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,12,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,13,7.4,6.2,7.4,7.4,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,14,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,15,12.2,10.6,10.6,10.6,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,16,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,17,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,18,9.8,9.2,9.6,9.6,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,19,3.8,2.4,3.6,3.8,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,20,10,5.6,7.6,7.8,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,21,0,0,0,0,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,22,2.4,2.4,2.4,2.4,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,23,6.2,6.2,6.2,6.2,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,24,1,0.6,1,1,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,25,2.8,1.6,1.8,2.6,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,26,42.2,23.4,30.6,35.4,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,27,5.2,1.4,1.8,2.2,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,28,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,29,40.6,26,31.4,38.2,NA,NA,NA,NA,NA
"Bukit Timah",2018,6,30,0,0,0,0,NA,NA,NA,NA,NA
"Yishun",2018,6,1,15,3.6,5.2,9,NA,NA,NA,NA,NA
"Yishun",2018,6,2,36.8,25,30.8,34,NA,NA,NA,NA,NA
"Yishun",2018,6,3,0,0,0,0,NA,NA,NA,NA,NA
"Yishun",2018,6,4,0,0,0,0,NA,NA,NA,NA,NA
"Yishun",2018,6,5,0,0,0,0,NA,NA,NA,NA,NA
"Yishun",2018,6,6,0,0,0,0,NA,NA,NA,NA,NA
"Yishun",2018,6,7,0,0,0,0,NA,NA,NA,NA,NA
"Yishun",2018,6,8,0.6,0.4,0.6,0.6,NA,NA,NA,NA,NA
"Yishun",2018,6,9,0,0,0,0,NA,NA,NA,NA,NA
"Yishun",2018,6,10,0,0,0,0,NA,NA,NA,NA,NA
"Yishun",2018,6,11,0,0,0,0,NA,NA,NA,NA,NA
"Yishun",2018,6,12,0,0,0,0,NA,NA,NA,NA,NA
"Yishun",2018,6,13,9,5.6,8.2,9,NA,NA,NA,NA,NA
"Yishun",2018,6,14,23,19.2,21.4,21.6,NA,NA,NA,NA,NA
"Yishun",2018,6,15,41.8,39.4,41.6,41.8,NA,NA,NA,NA,NA
"Yishun",2018,6,16,0,0,0,0,NA,NA,NA,NA,NA
"Yishun",2018,6,17,0,0,0,0,NA,NA,NA,NA,NA
"Yishun",2018,6,18,21,19,20.6,21,NA,NA,NA,NA,NA
"Yishun",2018,6,19,9.8,7.4,9.4,9.8,NA,NA,NA,NA,NA
"Yishun",2018,6,20,4.8,2.6,2.8,3.4,NA,NA,NA,NA,NA
"Yishun",2018,6,21,0.6,0.4,0.6,0.6,NA,NA,NA,NA,NA
"Yishun",2018,6,22,0,0,0,0,NA,NA,NA,NA,NA
"Yishun",2018,6,23,28.6,23,23.2,24.8,NA,NA,NA,NA,NA
"Yishun",2018,6,24,0,0,0,0,NA,NA,NA,NA,NA
"Yishun",2018,6,25,4,1.2,1.8,3.4,NA,NA,NA,NA,NA
"Yishun",2018,6,26,8.2,6,7,8,NA,NA,NA,NA,NA
"Yishun",2018,6,27,12.4,3.4,4,4.6,NA,NA,NA,NA,NA
"Yishun",2018,6,28,0,0,0,0,NA,NA,NA,NA,NA
"Yishun",2018,6,29,28.4,18.4,21.8,24.6,NA,NA,NA,NA,NA
"Yishun",2018,6,30,0,0,0,0,NA,NA,NA,NA,NA
"Buona Vista",2018,6,1,22,9,11.5,16,NA,NA,NA,NA,NA
"Buona Vista",2018,6,2,17,10.4,11.8,14.8,NA,NA,NA,NA,NA
"Buona Vista",2018,6,3,0,0,0,0,NA,NA,NA,NA,NA
"Buona Vista",2018,6,4,2.5,2.5,2.5,2.5,NA,NA,NA,NA,NA
"Buona Vista",2018,6,5,0,0,0,0,NA,NA,NA,NA,NA
"Buona Vista",2018,6,6,0,0,0,0,NA,NA,NA,NA,NA
"Buona Vista",2018,6,7,0,0,0,0,NA,NA,NA,NA,NA
"Buona Vista",2018,6,8,5.8,5.4,5.4,5.6,NA,NA,NA,NA,NA
"Buona Vista",2018,6,9,0,0,0,0,NA,NA,NA,NA,NA
"Buona Vista",2018,6,10,0,0,0,0,NA,NA,NA,NA,NA
"Buona Vista",2018,6,11,0,0,0,0,NA,NA,NA,NA,NA
"Buona Vista",2018,6,12,0,0,0,0,NA,NA,NA,NA,NA
"Buona Vista",2018,6,13,0.8,0.6,0.6,0.6,NA,NA,NA,NA,NA
"Buona Vista",2018,6,14,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Buona Vista",2018,6,15,9,6.6,7.2,7.2,NA,NA,NA,NA,NA
"Buona Vista",2018,6,16,0,0,0,0,NA,NA,NA,NA,NA
"Buona Vista",2018,6,17,0,0,0,0,NA,NA,NA,NA,NA
"Buona Vista",2018,6,18,15.2,14.8,15,15.2,NA,NA,NA,NA,NA
"Buona Vista",2018,6,19,1.8,1.4,1.6,1.6,NA,NA,NA,NA,NA
"Buona Vista",2018,6,20,40.5,24,30.5,31,NA,NA,NA,NA,NA
"Buona Vista",2018,6,21,0,0,0,0,NA,NA,NA,NA,NA
