"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"Khatib",2021,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,11,0,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,23,0,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khatib",2021,5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Whampoa",2021,5,1,8,3.4,3.4,5.8,NA,NA,NA,NA,NA
"Whampoa",2021,5,2,0,0,0,2,NA,NA,NA,NA,NA
"Whampoa",2021,5,3,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2021,5,4,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2021,5,5,0.8,0.8,0.8,0.8,NA,NA,NA,NA,NA
"Whampoa",2021,5,6,3.4,1.2,2,3.2,NA,NA,NA,NA,NA
"Whampoa",2021,5,7,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Whampoa",2021,5,8,16.8,12.6,14,14.2,NA,NA,NA,NA,NA
"Whampoa",2021,5,9,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Whampoa",2021,5,10,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2021,5,11,18,10.2,13.2,13.2,NA,NA,NA,NA,NA
"Whampoa",2021,5,12,3,6.8,13.4,16.2,NA,NA,NA,NA,NA
"Whampoa",2021,5,13,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2021,5,14,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2021,5,15,63,34,53.2,61.8,NA,NA,NA,NA,NA
"Whampoa",2021,5,16,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2021,5,17,28,23,26.2,26.6,NA,NA,NA,NA,NA
"Whampoa",2021,5,18,85.6,25,34.2,50.8,NA,NA,NA,NA,NA
"Whampoa",2021,5,19,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2021,5,20,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2021,5,21,32.8,28.2,31.2,32.8,NA,NA,NA,NA,NA
"Whampoa",2021,5,22,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Whampoa",2021,5,23,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2021,5,24,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2021,5,25,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2021,5,26,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2021,5,27,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Whampoa",2021,5,28,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2021,5,29,1.2,1,1.2,1.2,NA,NA,NA,NA,NA
"Whampoa",2021,5,30,0,0,0,0,NA,NA,NA,NA,NA
"Whampoa",2021,5,31,8,7.6,8,8,NA,NA,NA,NA,NA
"Tengah",2021,5,1,3.2,2.6,2.6,2.6,NA,32.4,25.1,NA,33.3
"Tengah",2021,5,2,0.2,0.2,0.2,0.6,NA,33.9,25.5,NA,29.6
"Tengah",2021,5,3,0,0,0,0,NA,33.9,25.7,NA,31.5
"Tengah",2021,5,4,24.1,20.5,22.5,23.9,NA,34.4,24.7,NA,35.2
"Tengah",2021,5,5,17.2,5.4,10,13.9,NA,33.3,24.7,NA,37
"Tengah",2021,5,6,1,0.8,1,1,NA,31,25,NA,18.5
"Tengah",2021,5,7,22.5,21.3,22.5,22.5,NA,33.7,25.4,NA,25.9
"Tengah",2021,5,8,1.2,0.8,0.8,0.8,NA,31.6,25,NA,29.6
"Tengah",2021,5,9,0,0,0.2,0.2,NA,33.7,25,NA,31.5
"Tengah",2021,5,10,0,0,0,0,NA,34,26,NA,25.9
"Tengah",2021,5,11,0,0,0,0,NA,34.6,26.3,NA,35.2
"Tengah",2021,5,12,30.1,24.9,29.9,30,NA,31.6,24.8,NA,40.7
"Tengah",2021,5,13,8.8,8.8,8.8,8.8,NA,33.4,25.7,NA,22.2
"Tengah",2021,5,14,2.2,1.2,1.2,1.2,NA,31.5,25.3,NA,35.2
"Tengah",2021,5,15,0,0,0,0,NA,31.7,25.1,NA,31.5
"Tengah",2021,5,16,0,0,0,0,NA,33.1,24.8,NA,27.8
"Tengah",2021,5,17,31.3,15.1,15.3,15.3,NA,30.4,23.6,NA,25.9
"Tengah",2021,5,18,9.4,11.3,13.3,15.1,NA,30.1,25.5,NA,25.9
"Tengah",2021,5,19,0,0,0,0,NA,30.6,26.1,NA,13
"Tengah",2021,5,20,0,0,0,0,NA,33.2,26,NA,24.1
"Tengah",2021,5,21,47.2,37.6,43.8,46,NA,31.7,23.9,NA,37
"Tengah",2021,5,22,0.2,0.2,0.2,0.2,NA,30.2,24.7,NA,22.2
"Tengah",2021,5,23,0,0,0,0,NA,32.9,25.2,NA,22.2
"Tengah",2021,5,24,0,0,0,0,NA,33.6,26.2,NA,25.9
"Tengah",2021,5,25,0,0,0,0,NA,33.7,26.6,NA,31.5
"Tengah",2021,5,26,0.6,0.6,0.6,0.6,NA,33.9,25.5,NA,20.4
"Tengah",2021,5,27,26.2,12.9,13.3,26.3,NA,32.2,24.8,NA,35.2
"Tengah",2021,5,28,13.5,13.3,13.5,13.5,NA,34.1,25.1,NA,31.5
"Tengah",2021,5,29,0.4,0.2,0.2,0.4,NA,34.3,25,NA,25.9
"Tengah",2021,5,30,0,0,0,0,NA,33.3,25.7,NA,25.9
"Tengah",2021,5,31,15.3,13.1,15.1,15.3,NA,32.4,23.2,NA,25.9
"Changi",2021,5,1,0.2,0.2,0.2,0.2,28.4,31.9,25.8,8.8,29.6
"Changi",2021,5,2,0,0.2,0.2,0.2,29.4,33.4,26.1,9.3,31.5
"Changi",2021,5,3,0,0,0,0,29.5,33.5,27.1,8.2,35.2
"Changi",2021,5,4,0,0,0,0,29.4,33.2,26.4,7.4,24.1
"Changi",2021,5,5,0,0,0,0,28.1,32.3,26.1,6.2,31.5
"Changi",2021,5,6,23.2,21,21.4,22.6,27.5,31.1,24.3,3.5,33.3
"Changi",2021,5,7,0.2,0.2,0.2,0.2,28.5,32.8,26.2,6.5,25.9
"Changi",2021,5,8,0,0.2,0.2,0.2,28.2,30.9,26.4,4.9,22.2
"Changi",2021,5,9,6.8,6.4,6.4,6.6,27.8,33.1,26.2,5.5,31.5
"Changi",2021,5,10,0,0,0,0,29.3,33.6,26.3,8.3,33.3
"Changi",2021,5,11,0,0,0,0,29.7,33.6,25.9,10,38.9
"Changi",2021,5,12,34.8,19.8,30.8,34.8,28,31.6,24.9,6.8,29.6
"Changi",2021,5,13,0,0,0,0,29,32.6,26.1,6.8,25.9
"Changi",2021,5,14,39.8,32.8,38.4,39.6,28.4,30.6,25,3.5,22.2
"Changi",2021,5,15,20.6,12.2,13.6,18.4,28,31.1,24.7,6.6,35.2
"Changi",2021,5,16,0,0,0,0,29.3,33.4,26.5,6.8,35.2
"Changi",2021,5,17,5.6,5,5.6,5.6,28.6,30.9,22.9,6,35.2
"Changi",2021,5,18,25.8,12.4,13.4,13.6,26.4,28.7,23,6.4,25.9
"Changi",2021,5,19,3,2.8,3,3,27.7,30,25.8,4.3,14.8
"Changi",2021,5,20,0,0,0,0,28.8,31.8,25.7,5.5,24.1
"Changi",2021,5,21,49.8,27.8,42.2,49.4,27.8,32.6,24.3,6.8,35.2
"Changi",2021,5,22,0,0,0,0,27.8,30.3,26,6.3,27.8
"Changi",2021,5,23,0,0,0,0,29.5,32.3,27.1,7.3,25.9
"Changi",2021,5,24,0,0,0,0,29.8,33.3,27.5,9.3,29.6
"Changi",2021,5,25,0,0,0,0,30,32.8,28.1,13.8,40.7
"Changi",2021,5,26,0,0,0,0,29.6,32.4,27.9,10.3,29.6
"Changi",2021,5,27,1,1,1,1,29.4,33.2,27.4,7.3,27.8
"Changi",2021,5,28,0,0,0,0,29.2,33.4,26.5,7.6,31.5
"Changi",2021,5,29,35,27.8,34.4,35,28.3,30.6,24.7,7.5,35.2
"Changi",2021,5,30,0,0,0,0,29.1,33.5,26.9,5.6,33.3
"Changi",2021,5,31,0,0,0,0,29.3,31.9,27.4,7.3,33.3
"Seletar",2021,5,1,0,0,0,0,NA,NA,NA,7.9,37
"Seletar",2021,5,2,0,0,0,0,NA,NA,NA,9.6,31.5
"Seletar",2021,5,3,0,0,0,0,NA,NA,NA,9,31.5
"Seletar",2021,5,4,0,0,0,0,NA,NA,NA,6.5,33.3
"Seletar",2021,5,5,16.8,10,12,16,NA,NA,NA,5.6,31.5
"Seletar",2021,5,6,9.6,5,6.8,8.4,NA,NA,NA,3.9,27.8
"Seletar",2021,5,7,0,0,0,0,NA,NA,NA,6.8,27.8
"Seletar",2021,5,8,0.6,0.2,0.4,0.4,NA,NA,NA,4.9,29.6
"Seletar",2021,5,9,19,9.2,14.2,19,NA,NA,NA,4.6,40.7
"Seletar",2021,5,10,0,0.2,0.2,0.2,NA,NA,NA,6.3,25.9
"Seletar",2021,5,11,6,5.4,5.8,6,NA,NA,NA,8.8,37
"Seletar",2021,5,12,19.6,9.8,13,13.2,NA,NA,NA,5.6,40.7
"Seletar",2021,5,13,29.4,14.8,21,22.4,NA,NA,NA,4.9,31.5
"Seletar",2021,5,14,2.2,8.4,8.6,8.6,NA,NA,NA,4.9,31.5
"Seletar",2021,5,15,0.4,0.4,0.4,0.4,NA,NA,NA,6.1,37
"Seletar",2021,5,16,0,0,0,0,NA,NA,NA,5,24.1
"Seletar",2021,5,17,21.4,14,15.2,15.2,NA,NA,NA,5.4,38.9
"Seletar",2021,5,18,39.4,17.8,24.4,30.4,NA,NA,NA,6.3,46.3
"Seletar",2021,5,19,0,0,0,0,NA,NA,NA,4.2,16.7
"Seletar",2021,5,20,0,0,0,0,NA,NA,NA,5.2,24.1
"Seletar",2021,5,21,9.4,3.2,4.6,6.8,NA,NA,NA,5.7,38.9
"Seletar",2021,5,22,0,0,0,0,NA,NA,NA,7.5,27.8
"Seletar",2021,5,23,0,0,0,0,NA,NA,NA,7.3,24.1
"Seletar",2021,5,24,7.4,7.2,7.4,7.4,NA,NA,NA,8.3,25.9
"Seletar",2021,5,25,0,0,0,0,NA,NA,NA,10,31.5
"Seletar",2021,5,26,0,0,0,0,NA,NA,NA,8.8,35.2
"Seletar",2021,5,27,27.6,27.6,27.6,27.6,NA,NA,NA,5.4,40.7
"Seletar",2021,5,28,0,0,0,0,NA,NA,NA,6.1,27.8
"Seletar",2021,5,29,0.8,0.8,0.8,0.8,NA,NA,NA,6.4,22.2
"Seletar",2021,5,30,0,0,0,0,NA,NA,NA,5.3,25.9
"Seletar",2021,5,31,0.2,0.2,0.2,0.2,NA,NA,NA,7.5,38.9
"Pasir Ris (West)",2021,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pasir Ris (West)",2021,5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,1,2.4,1.8,1.8,1.8,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,2,0.2,0.2,0.4,0.6,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,3,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,4,14.2,10,13,14.2,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,5,2.4,0.8,1.4,1.8,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,6,1.8,0.8,1.2,1.4,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,7,1.4,1.4,1.4,1.4,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,8,4.5,4,4,4.5,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,9,0.4,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,10,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,11,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,12,21.5,15,19.5,19.5,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,13,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,14,91,39.5,67.5,73.5,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,15,2.4,1,1.6,2,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,16,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,19,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,20,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,21,20,16,18.8,19.8,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,22,0.4,0.2,0.4,0.4,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,23,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,24,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,25,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,26,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,27,26.8,14.4,21.4,22,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,28,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,29,57.2,28.6,33.6,33.6,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,30,0,0,0,0,NA,NA,NA,NA,NA
"Jurong Pier",2021,5,31,3.6,2.2,3,3.2,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,1,12.4,11.8,11.8,12,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,2,0,0,0,0.4,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,3,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,4,31.8,25.4,30,31.8,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,5,45.4,38.8,43.4,43.8,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,6,1.6,0.8,1.4,1.6,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,7,1.6,1.6,1.6,1.6,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,8,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,9,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,10,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,11,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,12,17,8.8,10.4,10.6,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,13,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,14,57.6,37.4,51.8,55.2,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,15,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,16,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,17,83.2,31.4,41,43.8,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,18,33.8,17.2,20,23,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,19,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,20,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,21,32.6,22.6,26.6,32.4,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,22,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,23,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,24,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,25,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,26,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,27,8.8,4.8,5.6,8.6,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,28,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,29,0.6,0.4,0.4,0.4,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,30,0,0,0,0,NA,NA,NA,NA,NA
"Ulu Pandan",2021,5,31,19.6,17.2,18.6,18.8,NA,NA,NA,NA,NA
"Serangoon",2021,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,3,0,0,0,0,NA,NA,NA,NA,NA
"Serangoon",2021,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,16,0,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,23,0,0,0,0,NA,NA,NA,NA,NA
"Serangoon",2021,5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,25,0,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,26,0,0,0,0,NA,NA,NA,NA,NA
"Serangoon",2021,5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,30,0,NA,NA,NA,NA,NA,NA,NA,NA
"Serangoon",2021,5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mandai",2021,5,1,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Mandai",2021,5,2,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2021,5,3,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2021,5,4,1.6,1.4,1.4,1.6,NA,NA,NA,NA,NA
"Mandai",2021,5,5,53.4,19.6,19.6,29.8,NA,NA,NA,NA,NA
"Mandai",2021,5,6,2.6,1,1.4,2.2,NA,NA,NA,NA,NA
"Mandai",2021,5,7,26,25.8,26,26,NA,NA,NA,NA,NA
"Mandai",2021,5,8,16.6,12.8,15.4,16,NA,NA,NA,NA,NA
"Mandai",2021,5,9,1.4,1.2,1.2,4.4,NA,NA,NA,NA,NA
"Mandai",2021,5,10,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2021,5,11,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2021,5,12,16,12.6,13.4,14.6,NA,NA,NA,NA,NA
"Mandai",2021,5,13,26.2,24.8,26.2,26.2,NA,NA,NA,NA,NA
"Mandai",2021,5,14,7.8,7.8,7.8,7.8,NA,NA,NA,NA,NA
"Mandai",2021,5,15,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2021,5,16,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2021,5,17,15,8.4,8.4,8.4,NA,NA,NA,NA,NA
"Mandai",2021,5,18,30.2,15.8,18.8,19.2,NA,NA,NA,NA,NA
"Mandai",2021,5,19,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2021,5,20,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2021,5,21,28.2,24.2,26.6,28,NA,NA,NA,NA,NA
"Mandai",2021,5,22,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Mandai",2021,5,23,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2021,5,24,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2021,5,25,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2021,5,26,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2021,5,27,3.6,1.8,1.8,1.8,NA,NA,NA,NA,NA
"Mandai",2021,5,28,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2021,5,29,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA
"Mandai",2021,5,30,0,0,0,0,NA,NA,NA,NA,NA
"Mandai",2021,5,31,22.4,21.6,22.4,22.4,NA,NA,NA,NA,NA
"Tai Seng",2021,5,1,9.8,9.2,9.2,9.2,28.4,32.3,26.3,12.5,33.5
"Tai Seng",2021,5,2,0,0,0,0.4,29.7,33.6,26.8,12.8,34.6
"Tai Seng",2021,5,3,0,0,0,0,30,33.1,27.6,12.1,37.8
"Tai Seng",2021,5,4,0,0,0,0,29.7,33.4,27.4,13.6,34.6
"Tai Seng",2021,5,5,2,1.8,2,2,28.3,31.7,26.5,13.6,35
"Tai Seng",2021,5,6,2.4,1,1.4,2.2,28.2,30.8,26.5,11.1,27.4
"Tai Seng",2021,5,7,0.8,0.6,0.8,0.8,29,32,27.1,12.8,30.2
"Tai Seng",2021,5,8,15.6,12.2,15.2,15.4,28.2,31.9,25.3,10.5,27.8
"Tai Seng",2021,5,9,1.6,1,1.2,1.2,28.4,33.4,26.5,10.9,34.3
"Tai Seng",2021,5,10,0,0,0,0,30.1,34.4,27,9.9,26.3
"Tai Seng",2021,5,11,19.6,19.4,19.4,19.6,30.3,35.2,25.9,9.9,39.6
"Tai Seng",2021,5,12,2.6,14.6,20.2,22,28.7,32.1,26.2,10.9,24.4
"Tai Seng",2021,5,13,2.2,2,2,2,29.5,33.8,27.2,10,30.9
"Tai Seng",2021,5,14,0.8,0.4,0.6,0.8,29.3,31.5,28.2,8.6,24.4
"Tai Seng",2021,5,15,35.8,27,31.2,31.8,28.5,31.8,24.9,9.7,34.3
"Tai Seng",2021,5,16,0,0,0,0,29.9,33.4,27.7,8.6,23
"Tai Seng",2021,5,17,27.6,26.2,27,27.2,29.3,31.5,25.8,8.6,24.8
"Tai Seng",2021,5,18,68,28.4,30.8,32.2,26.8,29.8,23.2,10,48.9
"Tai Seng",2021,5,19,0.2,0.2,0.2,0.2,28.3,30.5,27,10.6,28.9
"Tai Seng",2021,5,20,0,0,0,0,29.7,32.6,26.9,9.8,24.1
"Tai Seng",2021,5,21,34.2,24.8,27.8,33.4,28.5,32.6,24.3,10.1,30.9
"Tai Seng",2021,5,22,0,0,0,0,28.2,30.7,26.5,9.9,31.3
"Tai Seng",2021,5,23,0,0,0,0,30.1,33.1,27.8,8.9,28.5
"Tai Seng",2021,5,24,0,0,0,0,30.6,33.9,28.2,8.8,32
"Tai Seng",2021,5,25,0,0,0,0,30.7,33.8,28.8,8.7,30.6
"Tai Seng",2021,5,26,0,0,0,0,30.5,34.1,28.9,10.2,26.3
"Tai Seng",2021,5,27,10,8.4,8.6,8.6,29.5,32.6,27.1,10.5,30.2
